material_id,pretty_formula,band_gap
mp-1202821,Sr3B6O11F2,5.4064
mp-1203091,CaP2H8(CO3)2,5.4741
mp-1203462,NaHoP2O7,5.357900000000001
mp-1203483,BH6N,5.5062
mp-1203655,SiO2,5.4771
mp-1203686,NaZn2(BH4)5,5.4529
mp-1204159,K2MgP4(HO2)8,5.3675
mp-1204470,Si(H3C)4,5.4051
mp-1205074,K3Er(SO4)3,5.379
mp-1205090,MgB6(H3O4)4,5.4762
mp-1205112,CsNa2H3(SO4)3,5.364800000000001
mp-1205187,SrH8(ClO6)2,5.3318
mp-1205960,K2SnF6,5.3443000000000005
mp-1206039,Rb2SnF6,5.3825
mp-1208341,TbAl3(BO3)4,5.3704
mp-1208696,SrCa4P3O12F,5.4937000000000005
mp-1208860,SmAl3(BO3)4,5.4152000000000005
mp-1209756,Pr2(SO4)3,5.3919
mp-1210199,NaCaAlPHO5F2,5.3902
mp-1210352,Na2BeCl4,5.4521
mp-1210892,NaMgAl5P4(H5O12)2,5.4604
mp-1210992,LiSm(SO4)2,5.4424
mp-1211135,LiNd(SO4)2,5.3524
mp-1211296,Li(BH)6,5.4222
mp-1211320,KRb2InF6,5.3319
mp-1212149,HoAl3(BO3)4,5.492199999999999
mp-1213964,CdPt(CN)6,5.383100000000001
mp-1214313,Be3Tl2Zn2F12,5.4725
mp-1214337,Be3Tl2Ni2F12,5.4318
mp-1216022,YErAl6(BO3)8,5.4155999999999995
mp-12183,KB5O8,5.3412
mp-1219582,RbAlNiF6,5.4953
mp-1219662,Rb3P4H9O16,5.4558
mp-1219990,RbNd(PO3)4,5.4935
mp-1220029,PH6NO4,5.3601
mp-1220886,NaAl3P2(HO3)4,5.4597
mp-1221248,Na3B2PO5F4,5.4041999999999994
mp-1223534,KAlSi3O8,5.473300000000001
mp-1224023,K3H(SO4)2,5.3923000000000005
mp-1224323,KNa3Al12H24(SO7)8,5.473599999999999
mp-1224943,K2PH3SO8,5.4075999999999995
mp-1225927,CsMgGaF6,5.4835
mp-1225930,CsAlNiF6,5.4309
mp-1226147,Cs2RbSiF7,5.5016
mp-1227362,CaYP7O20,5.3853
mp-1227722,BaSr4Cl10,5.3368
mp-1228498,Ba2Sr(PO4)2,5.3387
mp-1229170,Cs2KSiF7,5.4777000000000005
mp-1232370,YPO4,5.3844
mp-1237296,KDyH2S2O9,5.493600000000001
mp-13563,YP5O14,5.4835
mp-13753,SmP5O14,5.379
mp-14155,HoP5O14,5.4553
mp-14817,PrP5O14,5.3923
mp-15840,BaBPO5,5.5038
mp-16773,KTb(PO3)4,5.3531
mp-17085,Rb2Zr3OF12,5.3383
mp-17864,BaNa(B3O5)3,5.5009999999999994
mp-17888,K2Zr3OF12,5.4254
mp-17906,PrF3,5.4589
mp-17922,Ca2P2O7,5.5021
mp-18074,NdF3,5.450200000000001
mp-18108,Dy4(B2O5)3,5.4757
mp-18293,SiP2O7,5.4653
mp-18469,SrMgP2O7,5.3660000000000005
mp-18661,KY(PO3)4,5.3623
mp-18690,SmF3,5.4307
mp-22865,CsCl,5.4829
mp-22968,NaClO4,5.492800000000001
mp-23011,RbClO3,5.4277
mp-23022,KClO3,5.4781
mp-23421,LiYb2Cl5,5.4727
mp-23432,BaClF,5.443
mp-23612,K3B6BrO10,5.502199999999999
mp-23700,RbH2OF,5.3503
mp-23717,Ca2MgP2(H2O5)2,5.4075
mp-23748,MgBHO3,5.4356
mp-23776,BeH8(ClO2)2,5.341
mp-23779,K3H(SO4)2,5.4133000000000004
mp-23800,KHSO4,5.4306
mp-23958,YH12(ClO2)3,5.368
mp-23959,KP(HO2)2,5.4404
mp-23991,H6S(NO2)2,5.4368
mp-24019,H4NClO,5.3368
mp-24045,AlP(H2O3)2,5.4239
mp-24136,Cs(BH)6,5.4805
mp-24297,SrP2(HO)4,5.4228
mp-24303,Mg3P4H48(NO15)2,5.4068
mp-24308,AlSiH9C3Cl2O,5.4059
mp-24337,MgH2Cl2O,5.3767000000000005
mp-24370,H5N2ClO4,5.4184
mp-24389,CaPH5O6,5.4052999999999995
mp-24398,AlP(H2O3)2,5.417199999999999
mp-24445,Nd2H16S3O20,5.4563
mp-24463,H3SO4F,5.5018
mp-24554,AlH18C3(N3F2)3,5.3705
mp-24601,Al3Si2H3O10,5.3915
mp-24640,ErH3(SO4)3,5.494400000000001
mp-24767,H12C4NClO4,5.4665
mp-2653,BN,5.363
mp-27235,H5N2F,5.461399999999999
mp-27260,CsAlCl4,5.3921
mp-27694,H3ClO5,5.4984
mp-28027,AsF3,5.4005
mp-28243,RbLiCl2,5.3916
mp-28433,RbClO4,5.4971
mp-28542,Na3ErCl6,5.5043999999999995
mp-29062,ThZr2F12,5.5089999999999995
mp-29085,Sr5Zr3F22,5.3637999999999995
mp-29265,Nd2(SO4)3,5.4561
mp-29611,B5H8,5.4263
mp-29836,Na3HoCl6,5.4945
mp-30023,Ba(AlCl4)2,5.3911
mp-30024,Sr(AlCl4)2,5.4902
mp-30139,BeBr2,5.3454999999999995
mp-30168,H34C19,5.4526
mp-30206,CsClO4,5.5054
mp-30537,TbP5O14,5.362
mp-30957,Pr(PO3)3,5.485399999999999
mp-30983,CaP4O11,5.3412
mp-31033,HfF4,5.4559999999999995
mp-32667,SiO2,5.365
mp-34078,H3ClO,5.3899
mp-34291,Zr3InF15,5.4052999999999995
mp-3457,ErP5O14,5.4442
mp-3487,Ca3(PO4)2,5.484
mp-3531,Ca2P2O7,5.4171000000000005
mp-3547,MgSiO3,5.4544
mp-3765,Sr(PO3)2,5.4848
mp-37990,AlPO4,5.4564
mp-38103,NaClO4,5.495
mp-38222,NaCN,5.3543
mp-39460,Ca5P3ClO12,5.3781
mp-4051,AlPO4,5.479900000000001
mp-4117,Li2Si2O5,5.352
mp-4135,RbPO3,5.3773
mp-4632,Sr3(PO4)2,5.4293
mp-4736,NdP5O14,5.3904
mp-4782,CaSnF6,5.418
mp-504426,LiH5S(NO2)2,5.4792
mp-5065,Al2SiO5,5.4178
mp-5156,ThP2O7,5.3899
mp-530217,PrZr3F15,5.467700000000001
mp-540611,RbNd(PO3)4,5.4491
mp-540686,CsPr(SO4)2,5.413600000000001
mp-540951,Na2Sr(PO3)4,5.339
mp-540953,LaH18C3S3(O2F)9,5.3934
mp-541024,CsTmP4(H2O3)6,5.4065
mp-541168,RbTm(PO3)4,5.492999999999999
mp-541415,KH5S2O9,5.4879
mp-541522,Na2Ca(PO3)4,5.3774
mp-541636,KEr(PO3)4,5.4963
mp-541750,CsS2N(O2F)2,5.4829
mp-541900,AlH15(NF)6,5.5093000000000005
mp-542041,PH7CN2O5,5.4212
mp-542214,Si6Cl10O7,5.46
mp-542222,Tb2H16S3O20,5.3743
mp-542266,KSmP3HO10,5.477399999999999
mp-542271,Y2H16S3O20,5.362299999999999
mp-542300,Na2B8O13,5.4478
mp-542951,Cs2NaHoCl6,5.3398
mp-543036,KDy(PO3)4,5.483599999999999
mp-550506,KClO3,5.3356
mp-554258,SiO2,5.4439
mp-554273,AlPO4,5.4822
mp-554371,CaSiBHO5,5.403499999999999
mp-554542,Mg3B(OF)3,5.416399999999999
mp-554543,SiO2,5.4402
mp-554615,KEr(PO3)4,5.373399999999999
mp-554736,CaB2(H6O5)2,5.4565
mp-554947,NaSiBO4,5.4178999999999995
mp-554996,K5B19O31,5.3537
mp-555003,WF6,5.3621
mp-555070,BaBe2(BO3)2,5.3919999999999995
mp-555119,SrTaF7,5.4935
mp-555147,SiO2,5.3538
mp-555164,Ca5P3ClO12,5.4052
mp-555178,Rb5H5(OF3)2,5.3515
mp-555297,HoH16C2S2NO12,5.477799999999999
mp-555320,Li4CO4,5.3513
mp-555443,PNF2,5.4844
mp-555467,Sr2AlCO3F5,5.4315999999999995
mp-555621,RbAl3(P3O10)2,5.4378
mp-555700,SiO2,5.484
mp-555727,RbTb(PO3)4,5.5107
mp-555891,SiO2,5.3969
mp-555958,Ba2Li3(PO3)7,5.451099999999999
mp-555960,SiO2,5.3454
mp-556176,Li2ZrF6,5.4892
mp-556192,C4O5F6,5.3385
mp-556223,CSNF5,5.4516
mp-556567,BaH16C4S4(NO5)2,5.4192
mp-556596,AlP3(HO2)6,5.4786
mp-556740,NaSiBO4,5.5023
mp-556826,Ca(BO2)2,5.456799999999999
mp-556961,SiO2,5.4877
mp-556963,SiO2,5.3976
mp-556994,SiO2,5.3836
mp-557035,K3SO4F,5.392799999999999
mp-557082,H2O,5.466200000000001
mp-557104,LiAlB2O5,5.4112
mp-557134,SiO2,5.4582999999999995
mp-557264,SiO2,5.4327000000000005
mp-557330,Sr2B5ClO9,5.3413
mp-557364,CdB2F8,5.4624
mp-557842,AlPO4,5.4532
mp-557873,SiO2,5.4998
mp-557915,AlPO4,5.4709
mp-558022,SrBPO5,5.3882
mp-558056,AlPO4,5.4806
mp-558240,K3Al4P2O8F9,5.4555
mp-558301,SiO2,5.4407
mp-558602,CsAl3(P3O10)2,5.432300000000001
mp-558690,ZnB4O7,5.402
mp-558752,Rb2Ca2(SO4)3,5.3971
mp-558777,KNd(SO4)2,5.4489
mp-558924,Na5Ga3F14,5.4154
mp-558951,K2B6H2O11,5.364199999999999
mp-558958,H2O,5.4556000000000004
mp-558981,SrBe2(BO3)2,5.3553
mp-559091,SiO2,5.4972
mp-559313,SiO2,5.3664000000000005
mp-559535,H5C2ClO,5.4203
mp-559537,Ca4P6O19,5.3634
mp-559928,SiO2,5.5033
mp-559985,CaP4O11,5.3424
mp-560151,AlPO4,5.4983
mp-560203,SiO2,5.4814
mp-560209,Li9Al3P8O29,5.349399999999999
mp-560527,SiO2,5.3907
mp-560681,NdP5O14,5.3865
mp-560809,SiO2,5.4481
mp-560815,AlPO4,5.4968
mp-560826,SiO2,5.4322
mp-560973,SiO2,5.4387
mp-561055,RbB3O5,5.3578
mp-561351,SiO2,5.4512
mp-561535,NaLuP2O7,5.3757
mp-561886,CsNd(PO3)4,5.4927
mp-5680,Ca(PO3)2,5.5082
mp-569751,AlPH8(CCl2)2,5.4006
mp-570106,Yb(AlCl4)2,5.3967
mp-570379,Cs2LiLuCl6,5.4223
mp-570388,H8C2NCl,5.3867
mp-570703,Ca(AlCl4)2,5.4214
mp-571627,CaCl2,5.3558
mp-572283,SiO2,5.4041
mp-5724,AlPO4,5.4892
mp-572543,CsPr(PO3)4,5.4729
mp-580589,Cs2NaErCl6,5.395499999999999
mp-5859,AlPO4,5.508
mp-600001,SiO2,5.4925
mp-600002,SiO2,5.461
mp-600003,SiO2,5.4596
mp-600004,SiO2,5.4296
mp-600005,SiO2,5.4398
mp-600018,SiO2,5.4479
mp-600023,SiO2,5.488
mp-600029,SiO2,5.4247000000000005
mp-600033,SiO2,5.4289
mp-600037,SiO2,5.4426
mp-600038,SiO2,5.4996
mp-600039,SiO2,5.3956
mp-600041,SiO2,5.4651
mp-600045,SiO2,5.4237
mp-600052,SiO2,5.5002
mp-600071,SiO2,5.4993
mp-600080,SiO2,5.4721
mp-6032,SrSi2(BO4)2,5.4876000000000005
mp-603907,MgSiO3,5.343100000000001
mp-6040,BaBPO5,5.500299999999999
mp-6062,YAl3(BO3)4,5.374499999999999
mp-615993,SiO2,5.4702
mp-6175,BaLi2P2O7,5.3639
mp-6179,KLiSO4,5.331799999999999
mp-624483,YbBeF4,5.4258
mp-625175,H3ClO5,5.4045
mp-625837,Be(HO)2,5.410900000000001
mp-626037,Si2H2O5,5.424900000000001
mp-626172,H4SO5,5.3689
mp-626483,H4SO5,5.4021
mp-6340,LiAl(SiO3)2,5.3825
mp-634378,NaHSO4,5.4983
mp-634812,H2O,5.3311
mp-639463,SiO2,5.3815
mp-6397,Na2Ca(SO4)2,5.4956000000000005
mp-639734,SiO2,5.4506
mp-642646,BaP2(HO)4,5.366899999999999
mp-642706,H4S(NO)2,5.3477
mp-6433,KNd(PO3)4,5.3763000000000005
mp-6486,SrBPO5,5.3873999999999995
mp-652068,KS2N(O2F)2,5.4511
mp-667310,AlPO4,5.4284
mp-667363,AlPO4,5.388999999999999
mp-672209,RbCS(OF)3,5.4737
mp-675254,AlPO4,5.353
mp-676816,La2PbF8,5.3431999999999995
mp-6800,KLiSO4,5.3317
mp-680683,CsB9O14,5.4514
mp-683867,Tb(BO2)3,5.508900000000001
mp-683970,SiO2,5.359500000000001
mp-686571,Ca10P6ClO24F,5.403499999999999
mp-6945,SiO2,5.503699999999999
mp-6947,SiO2,5.5028999999999995
mp-695799,KP(HO2)2,5.345
mp-696210,BH5CN2,5.4794
mp-696347,NaH3SO5,5.359
mp-697128,KCa2P4H11O18,5.3386
mp-697652,HfP2H4O9,5.4201
mp-697974,SmP3H5NO10,5.4085
mp-698163,BaPHO4,5.3763000000000005
mp-699459,CsLiH4S2(NO3)2,5.3639
mp-699460,KLiH4S2(NO3)2,5.3355999999999995
mp-7029,SiO2,5.5081
mp-703444,B5H12NO12,5.5022
mp-706303,KCa2P4H9O17,5.3696
mp-706386,ZrH6O3F4,5.4076
mp-706525,NaAl3P2(HO3)4,5.4866
mp-706586,H4NClO4,5.3818
mp-706910,MgB2H6O7,5.412599999999999
mp-707095,YHSO5,5.4776
mp-707129,Ca3B6(H4O5)4,5.3817
mp-707172,K3P4H5O14,5.3502
mp-707176,NaCa2Al2P2H5O11F4,5.4845999999999995
mp-707463,KNaReH9,5.448
mp-707470,Na2H4(SO4)3,5.4938
mp-707645,Na2Ca3B5H2S2ClO18,5.4824
mp-707838,Ca3Be2P4(HO2)10,5.3361
mp-707907,MgH24C6N12(ClO6)2,5.4604
mp-7087,SiO2,5.3696
mp-708955,PH8C2NO4,5.3301
mp-708964,Al2P2H8C2NO8F,5.4001
mp-709186,K4LiH3(SO4)4,5.3941
mp-720430,CaB3H7O9,5.416
mp-720615,H4NClO5,5.4924
mp-720642,NaB3H4O7,5.3518
mp-720721,SiH18C4N8(O2F3)2,5.474
mp-721182,PH11(NO2)2,5.338699999999999
mp-721255,Li10Si(PO6)2,5.4032
mp-721279,H3SNO3,5.4035
mp-721314,NaH2SO4,5.41
mp-721875,CaB2(HO)8,5.4502
mp-722344,KCa4B22H18ClO46,5.5072
mp-722397,MgP2H12O11,5.4433
mp-722485,SrP2(H2O3)3,5.3454
mp-722527,AlH11SO10,5.3941
mp-722686,SiH10C2N4(OF3)2,5.5053
mp-7264,Nd(PO3)3,5.4873
mp-7297,Cs2SnF6,5.337
mp-730446,AlH10SO9F,5.459199999999999
mp-733614,H8S(NO3)2,5.4056999999999995
mp-733968,BaCaP2(HO4)2,5.3321
mp-734123,RbSrP3(HO2)6,5.3296
mp-735063,H7CSN3O4,5.4590000000000005
mp-7380,CsRb2SiF7,5.4931
mp-752713,HoBO3,5.4337
mp-752922,Li8HfO6,5.388
mp-753183,CaH4SO6,5.3534
mp-754202,CsClO3,5.4662999999999995
mp-754903,Y(BO2)3,5.4641
mp-755175,Al2O3,5.4938
mp-755698,HfP2O7,5.351
mp-7560,LuBO3,5.3995999999999995
mp-757220,LuH6(ClO5)3,5.3849
mp-757886,NdHS3O11,5.4809
mp-758007,Ba2CaP4(H3O8)2,5.4657
mp-758337,Ca2P6O17,5.3661
mp-758660,MgP2(H8O5)2,5.5092
mp-759161,H21C6N2Cl3,5.3657
mp-759962,PH5NO3F,5.3482
mp-7610,Li2CaSiO4,5.487399999999999
mp-7618,Cs3YF6,5.482900000000001
mp-762852,Na2P2H12O11F2,5.3551
mp-7648,SiO2,5.424499999999999
mp-766250,Er2H16S3O20,5.4141
mp-768190,Li3MgPCO7,5.3901
mp-768203,BeH2,5.398300000000001
mp-768280,Sm2B4O9,5.4084
mp-768745,HfP2O7,5.4604
mp-768960,Li5BO4,5.3981
mp-768966,Li5BO4,5.352399999999999
mp-768967,Li5BO4,5.3947
mp-771306,Dy2P4O13,5.3786
mp-771341,Li3BePCO7,5.353800000000001
mp-771778,Tm2P4O13,5.467899999999999
mp-772744,Tm2P4O13,5.3694
mp-772750,Li3MgPCO7,5.4592
mp-772958,Er2P4O13,5.4556
mp-772959,Er2P4O13,5.477
mp-773003,Er2P4O13,5.3688
mp-773016,Lu2P4O13,5.3442
mp-773020,LuP5O14,5.4099
mp-773894,CaB2(H2O3)2,5.3582
mp-774927,NdH4S2NO8,5.485600000000001
mp-776490,Al2O3,5.4415000000000004
mp-776491,Lu2P4O13,5.4582
mp-779125,DyP5O14,5.3851
mp-779147,Ho2P4O13,5.4866
mp-779420,Dy2P4O13,5.5009
mp-779463,Dy2P4O13,5.4333
mp-779737,Ho2P4O13,5.4331
mp-779893,DyP5O14,5.4353
mp-780377,Lu2P4O13,5.498100000000001
mp-781997,SmH10S3N3O11,5.4745
mp-8224,CaSnF6,5.3881
mp-8352,SiO2,5.4671
mp-865194,TmF3,5.507199999999999
mp-865716,YbCl2,5.3995
mp-865973,PHPb2F10,5.4789
mp-866620,Cs2MgP4(HO2)8,5.3739
mp-867153,Rb2MgP4(HO2)8,5.3602
mp-8678,NaAlPO4F,5.435699999999999
mp-9516,Al2SiO5,5.4657
mp-966591,Ca(BH4)2,5.3447
mp-982980,Na3DyCl6,5.426900000000001
mp-995219,H4C2O,5.4078
mp-998324,RbCaCl3,5.413799999999999
mp-998755,RbSrCl3,5.3613
mvc-10353,BaMgBiF7,5.386
mp-1019511,AlPO4,5.556900000000001
mp-1019513,AlPO4,5.6437
mp-1019522,Ba2B10O17,5.6734
mp-1019547,BaLi2Mg(PO4)2,5.6388
mp-1019609,Cs2Sr2Li3B3(PO4)6,5.6029
mp-1019611,Cs2Na2Sr(B3O5)6,5.6243
mp-1019717,CsBS3O11,5.643800000000001
mp-1019725,CsY(PO3)4,5.5395
mp-1019778,K2Li3B(P2O7)2,5.5903
mp-1020013,Li2S2O7,5.5360000000000005
mp-1020014,Li3B11O18,5.5447
mp-1020019,Li2PNO2,5.5966000000000005
mp-1020027,Li4P2O7,5.581300000000001
mp-1020122,MgS2O7,5.5374
mp-1020615,Y2SiP4O15,5.5758
mp-1020632,RbB3O5,5.6344
mp-1020655,NaB(S2O7)2,5.5222
mp-1020705,Rb2Li3B(P2O7)2,5.5484
mp-1020797,Y(PO3)3,5.626799999999999
mp-1062842,MgF2,5.6013
mp-1078233,H3CCl,5.581300000000001
mp-10851,SiO2,5.5371
mp-1103387,NdPO4,5.5815
mp-1106277,ErAl3(BO3)4,5.626200000000001
mp-1110639,CsK2ScF6,5.6667000000000005
mp-1111144,K2RbGaF6,5.5929
mp-1111375,K3PrF6,5.5495
mp-1111389,K3NdF6,5.629300000000001
mp-1111592,K2RbYF6,5.6589
mp-1111952,Cs2AlTlF6,5.6166
mp-1112008,Cs2NaLuCl6,5.5125
mp-1113328,CsRb2YF6,5.5117
mp-1113433,Na3ScF6,5.591200000000001
mp-1114283,CsK2AlF6,5.617900000000001
mp-11709,Sm(BO2)3,5.5489999999999995
mp-11718,RbF,5.6523
mp-1179447,SiO2,5.6388
mp-1180167,NaBH4,5.640499999999999
mp-1182357,BH12C3N,5.647
mp-1183513,BeH8SO8,5.594
mp-1188220,SiO2,5.6556999999999995
mp-1189091,K3B6ClO10,5.6441
mp-1189451,BeCN2,5.5354
mp-1191157,NdF3,5.638
mp-1193955,MgSi(HO)6,5.5206
mp-1194043,ErBO3,5.6554
mp-1194752,CaAl6H12(SO7)4,5.5859000000000005
mp-1195109,HoP4HO12,5.6027000000000005
mp-1195286,NaDyH2S2O9,5.5668
mp-1195359,ErH10C6S6N3O17F18,5.633100000000001
mp-1195620,LiH2ClO5,5.5649
mp-1196019,NaS2N(O2F)2,5.5313
mp-1196038,Ba2B11H7O22,5.6652
mp-1196568,SmH10C6S6N3O17F18,5.6815
mp-1196764,Tb(PO3)3,5.659
mp-1196918,K2TaF7,5.5706
mp-1197171,KP2H5O8,5.6226
mp-1197839,B2H8N,5.6259
mp-1197849,Na3B2PO5F4,5.6081
mp-1197989,RbHSO4,5.525
mp-1198038,LiPH4CO3,5.6073
mp-1198141,TaCdBF10,5.5369
mp-1198194,CsP2H5O8,5.5122
mp-1198579,NdH3S2O9,5.6308
mp-1198726,Li(BH)6,5.609
mp-1198944,CsP2H5O8,5.5223
mp-1199198,Al2B3HO8,5.5672
mp-1199511,RbP2H5O8,5.648
mp-1199762,AlPO4,5.6196
mp-1199849,Dy(PO3)3,5.6727
mp-1199850,BiH18C3S3(O2F)9,5.525600000000001
mp-1200101,Er(PO3)3,5.6593
mp-1200137,B3H4NO5,5.529800000000001
mp-1200186,Tm(PO3)3,5.6789000000000005
mp-1201177,CaB4(H10N)2,5.5641
mp-1201229,SiH2CS(OF)3,5.5848
mp-1201273,HoHSO5,5.6028
mp-1201738,SiO2,5.5277
mp-1202041,SrP3H10C3NO9,5.5459000000000005
mp-1202344,MgH12(ClO6)2,5.5388
mp-1202425,Ho(PO3)3,5.6669
mp-1202714,SiPHO5,5.6104
mp-1202801,LiPO3,5.5885
mp-1203000,NdH11S3O16,5.618
mp-1203004,Li9Mg3P4O16F3,5.5661
mp-1203240,KSmH2S2O9,5.5194
mp-1203555,LiBH7N,5.6463
mp-1204057,SiO2,5.6518
mp-1204393,MgH12C3SO7,5.6753
mp-1204824,LiB(H4N)2,5.5329999999999995
mp-1205240,AlB3(H5N)6,5.535500000000001
mp-1206084,Cs3PrF6,5.5933
mp-1206863,CsCaCl3,5.6143
mp-1207139,KRb2InF6,5.555999999999999
mp-1208321,TbAl3(BO3)4,5.5128
mp-1208709,Tb2B4O9,5.5761
mp-1208823,SrGaF5,5.6554
mp-1208857,Sm3B2(O2F)3,5.5229
mp-1208980,Sm2(SO4)3,5.5351
mp-1209620,Rb2Mg2(SO4)3,5.6159
mp-1210925,Mg2Be3Tl2F12,5.670800000000001
mp-1210998,LiTb(SO4)2,5.6106
mp-1211168,Li4Be3P3IO12,5.6236
mp-1211362,Li(BH)6,5.638199999999999
mp-1211643,KCaCl3,5.565300000000001
mp-1212105,HoAl3(BO3)4,5.5882000000000005
mp-1212827,DyAl3(BO3)4,5.5449
mp-1213739,Cs2Ca2(SO4)3,5.6526000000000005
mp-1213968,CaMgPO4F,5.560700000000001
mp-1214422,Ba7BrClF12,5.5854
mp-1215803,YZr3F15,5.6299
mp-1215985,YErAl2O6,5.6776
mp-1219778,Rb2TaF7,5.564299999999999
mp-1219817,PrZr3F15,5.6568000000000005
mp-1222422,LuZr3F15,5.555
mp-1223441,KBaLiZnF6,5.562600000000001
mp-12243,Rb3SiF7,5.646599999999999
mp-1226438,CsSm(PO3)4,5.6019
mp-1226879,CsNd(PO3)4,5.5905000000000005
mp-1227110,Ca5P3O12F,5.5212
mp-1227394,Be2BH3O5,5.654299999999999
mp-1227442,Be2BH3O5,5.6261
mp-1227646,Be2BH3O5,5.6419999999999995
mp-1228025,Ba3Sr(ClF)4,5.619700000000001
mp-1228674,Ba2AlZnF9,5.6548
mp-1228710,Ba12Br3Cl2F19,5.5308
mp-1228916,Ca4AlSiH24SO16F13,5.5254
mp-12315,DyBO3,5.5411
mp-12334,KTl(CN)4,5.5306999999999995
mp-1247751,BeAlBO3F2,5.5793
mp-1249332,SiO2,5.665900000000001
mp-1249969,SiO2,5.6666
mp-1250261,SiO2,5.6646
mp-1250639,SiO2,5.6677
mp-1257168,SiO2,5.5917
mp-1258196,SiO2,5.6532
mp-1268079,SiO2,5.6742
mp-12797,BaBe2Si2O7,5.57
mp-13748,Cs3SiF7,5.6347000000000005
mp-14006,BaGeF6,5.6074
mp-14011,Al(PO3)3,5.6178
mp-14646,Li2Mg2(SO4)3,5.6251999999999995
mp-14665,KNd(SO4)2,5.658499999999999
mp-15078,SiO2,5.6346
mp-15600,K2Ca2(SO4)3,5.5109
mp-16600,Dy2B4O9,5.632200000000001
mp-16828,Li3B7O12,5.6046
mp-16964,SiO2,5.6815
mp-17438,Na2GeF6,5.615600000000001
mp-17439,KSm(PO3)4,5.6104
mp-17661,RbNd(PO3)4,5.5876
mp-17673,Lu3O2F5,5.6054
mp-17714,Ho4(B2O5)3,5.5334
mp-18109,RbDy(SO4)2,5.6663
mp-18255,RbSm(PO3)4,5.5986
mp-18280,SiO2,5.6611
mp-18385,Lu2Si2O7,5.583500000000001
mp-18495,SrLi(B3O5)3,5.6482
mp-18620,Mg(PO3)2,5.5316
mp-22904,CaCl2,5.582800000000001
mp-22983,LiAlCl4,5.5569999999999995
mp-23079,SiCl2O,5.5685
mp-23210,MgCl2,5.6735
mp-23214,CaCl2,5.6173
mp-23330,NaClO3,5.6597
mp-23363,NaAlCl4,5.6586
mp-23526,KClO4,5.5614
mp-23563,SiCl2O,5.5652
mp-23662,LiB(HO)4,5.5694
mp-23701,CaB8H4O15,5.5185
mp-23742,CsB5(H2O3)4,5.6249
mp-23831,NdHSO5,5.6225
mp-23849,Li2H2SO5,5.5917
mp-23996,BeH8SO8,5.587
mp-24041,MgH2SO5,5.5131000000000006
mp-24118,H10SO8,5.5158000000000005
mp-24123,Rb(BH)6,5.6422
mp-24130,CaP2(HO)4,5.6629000000000005
mp-24195,MgP2(H8O5)2,5.6385000000000005
mp-24239,K(BH)6,5.6387
mp-24262,KP(HO2)2,5.6492
mp-24361,CaP2(HO2)4,5.669700000000001
mp-24390,CaPHO4,5.662599999999999
mp-24610,LiP(HO2)2,5.5778
mp-24733,NaZnP3(H4O5)2,5.6689
mp-27141,P2H8O9,5.5769
mp-27391,Na5Zr2F13,5.5842
mp-27546,CaClF,5.6751
mp-27612,BH7N2,5.6495
mp-27657,Ca2B6O11,5.652200000000001
mp-27794,BaB8O13,5.5451
mp-27863,AlClO,5.5973
mp-28450,Li4P2O7,5.6175
mp-28676,S2O5F2,5.6111
mp-28959,Si2Cl2O3,5.6781
mp-29040,Li3Zr4F19,5.6196
mp-29063,ThZrF8,5.6768
mp-29195,LiPO3,5.5611999999999995
mp-30057,LiCN,5.5532
mp-30224,Si3(Cl4O)2,5.6026
mp-30321,Y2P4O13,5.6488
mp-3261,Dy(BO2)3,5.561
mp-3273,Si5P6O25,5.6022
mp-32959,H2O,5.6162
mp-3417,Ca(BO2)2,5.5745
mp-34579,Na3HfF7,5.5556
mp-3584,NdPO4,5.678800000000001
mp-3615,Nd(BO2)3,5.5189
mp-37381,SmOF,5.5421
mp-3792,YAlO3,5.54
mp-3955,AlPO4,5.6177
mp-3975,K2TaF7,5.6083
mp-40886,ZnC2S2(OF)6,5.5306
mp-4434,TbAlO3,5.6053999999999995
mp-4589,PrPO4,5.651599999999999
mp-4779,Li2B4O7,5.668
mp-4967,MgSO4,5.5435
mp-505701,NaP2H5O8,5.6395
mp-530429,YZr3F15,5.5173000000000005
mp-530546,SiO2,5.5611999999999995
mp-531792,LuZr3F15,5.5183
mp-532105,SiO2,5.5581
mp-5331,AlPO4,5.6178
mp-540721,NaB5H10O13,5.6655999999999995
mp-541167,RbHo(PO3)4,5.5243
mp-541338,AlPO4,5.6742
mp-541495,KY(PO3)4,5.6545
mp-541566,K2MgB12(H2O3)10,5.5408
mp-541601,KPr(PO3)4,5.6492
mp-541846,P4O9,5.5685
mp-542541,CsPH3O4F,5.6178
mp-542745,PH6CNO3,5.6659
mp-542814,SiO2,5.511
mp-542843,MgB2P2H8O13,5.597799999999999
mp-5440,AlPO4,5.612
mp-5450,K2ZrF6,5.5344999999999995
mp-546546,SiO2,5.5604000000000005
mp-553945,SiO2,5.6009
mp-553988,Cs2LiF3,5.659000000000001
mp-553993,SiO2,5.6413
mp-554015,CsK(ClO4)2,5.6128
mp-554057,KPr(SO4)2,5.5784
mp-554089,SiO2,5.668
mp-554159,Li2BeSiO4,5.649699999999999
mp-554185,AlPO4,5.6723
mp-554243,SiO2,5.627
mp-554267,SiO2,5.617800000000001
mp-554282,Lu3B5O12,5.6169
mp-554364,MgBeAl4O8,5.5283999999999995
mp-554505,KHo(PO3)4,5.6463
mp-554570,H10C3NClO4,5.638
